n_labels,angle_degrees,intercept_offset
4,78.0,0.40000000000000013
4,78.0,0.41999999999999993
4,78.0,0.43999999999999995
4,78.0,0.45999999999999996
4,78.0,0.48
4,78.0,0.5
4,78.0,0.52
4,78.0,0.54
4,78.0,0.56
4,78.0,0.5800000000000001
4,78.0,0.6000000000000001
4,78.0,0.6200000000000001
4,78.0,0.6400000000000001
4,78.0,0.6600000000000001
4,78.0,0.6799999999999999
4,78.0,0.7
4,78.0,0.72
4,78.0,0.74
4,78.0,0.76
4,78.0,0.78
4,78.0,0.8
4,78.0,0.8200000000000001
4,78.0,0.8400000000000001
4,78.0,0.8600000000000001
4,78.0,0.8800000000000001
4,78.0,0.9000000000000001
4,78.0,0.9199999999999999
4,78.0,0.94
4,78.0,0.96
4,78.0,0.98
4,78.0,1.0
4,78.5,-1.0
4,78.5,-0.98
4,78.5,-0.96
4,78.5,-0.94
4,78.5,-0.92
4,78.5,-0.9
4,78.5,-0.88
4,78.5,-0.86
4,78.5,-0.84
4,78.5,-0.8200000000000001
4,78.5,-0.8
4,78.5,-0.78
4,78.5,-0.76
4,78.5,-0.74
4,78.5,-0.72
4,78.5,-0.7
4,78.5,-0.6799999999999999
4,78.5,-0.6599999999999999
4,78.5,-0.64
4,78.5,-0.62
4,78.5,-0.6
4,78.5,-0.5800000000000001
4,78.5,-0.56
4,78.5,-0.54
4,78.5,-0.52
4,78.5,-0.5
4,78.5,-0.48
4,78.5,-0.45999999999999996
4,78.5,-0.43999999999999995
4,78.5,-0.42000000000000004
4,78.5,-0.4
4,78.5,-0.38
4,78.5,-0.36
4,78.5,-0.33999999999999997
4,78.5,-0.31999999999999995
4,78.5,-0.29999999999999993
4,78.5,-0.28
4,78.5,-0.26
4,78.5,-0.24
4,78.5,-0.21999999999999997
4,78.5,-0.19999999999999996
4,78.5,-0.17999999999999994
4,78.5,-0.16000000000000003
4,78.5,-0.14
4,78.5,-0.12
4,78.5,-0.09999999999999998
4,78.5,-0.07999999999999996
4,78.5,-0.05999999999999994
4,78.5,-0.040000000000000036
4,78.5,-0.020000000000000018
4,78.5,0.0
4,78.5,0.020000000000000018
4,78.5,0.040000000000000036
4,78.5,0.06000000000000005
4,78.5,0.08000000000000007
4,78.5,0.10000000000000009
4,78.5,0.1200000000000001
4,78.5,0.14000000000000012
4,78.5,0.15999999999999992
4,78.5,0.17999999999999994
4,78.5,0.19999999999999996
4,78.5,0.21999999999999997
4,78.5,0.24
4,78.5,0.26
4,78.5,0.28
4,78.5,0.30000000000000004
4,78.5,0.32000000000000006
4,78.5,0.3400000000000001
4,78.5,0.3600000000000001
4,78.5,0.3800000000000001
4,78.5,0.40000000000000013
4,78.5,0.41999999999999993
4,78.5,0.43999999999999995
4,78.5,0.45999999999999996
4,78.5,0.48
4,78.5,0.5
4,78.5,0.52
4,78.5,0.54
4,78.5,0.56
4,78.5,0.5800000000000001
4,78.5,0.6000000000000001
4,78.5,0.6200000000000001
4,78.5,0.6400000000000001
4,78.5,0.6600000000000001
4,78.5,0.6799999999999999
4,78.5,0.7
4,78.5,0.72
4,78.5,0.74
4,78.5,0.76
4,78.5,0.78
4,78.5,0.8
4,78.5,0.8200000000000001
4,78.5,0.8400000000000001
4,78.5,0.8600000000000001
4,78.5,0.8800000000000001
4,78.5,0.9000000000000001
4,78.5,0.9199999999999999
4,78.5,0.94
4,78.5,0.96
4,78.5,0.98
4,78.5,1.0
4,79.0,-1.0
4,79.0,-0.98
4,79.0,-0.96
4,79.0,-0.94
4,79.0,-0.92
4,79.0,-0.9
4,79.0,-0.88
4,79.0,-0.86
4,79.0,-0.84
4,79.0,-0.8200000000000001
4,79.0,-0.8
4,79.0,-0.78
4,79.0,-0.76
4,79.0,-0.74
4,79.0,-0.72
4,79.0,-0.7
4,79.0,-0.6799999999999999
4,79.0,-0.6599999999999999
4,79.0,-0.64
4,79.0,-0.62
4,79.0,-0.6
4,79.0,-0.5800000000000001
4,79.0,-0.56
4,79.0,-0.54
4,79.0,-0.52
4,79.0,-0.5
4,79.0,-0.48
4,79.0,-0.45999999999999996
4,79.0,-0.43999999999999995
4,79.0,-0.42000000000000004
4,79.0,-0.4
4,79.0,-0.38
4,79.0,-0.36
4,79.0,-0.33999999999999997
4,79.0,-0.31999999999999995
4,79.0,-0.29999999999999993
4,79.0,-0.28
4,79.0,-0.26
4,79.0,-0.24
4,79.0,-0.21999999999999997
4,79.0,-0.19999999999999996
4,79.0,-0.17999999999999994
4,79.0,-0.16000000000000003
4,79.0,-0.14
4,79.0,-0.12
4,79.0,-0.09999999999999998
4,79.0,-0.07999999999999996
4,79.0,-0.05999999999999994
4,79.0,-0.040000000000000036
4,79.0,-0.020000000000000018
4,79.0,0.0
4,79.0,0.020000000000000018
4,79.0,0.040000000000000036
4,79.0,0.06000000000000005
4,79.0,0.08000000000000007
4,79.0,0.10000000000000009
4,79.0,0.1200000000000001
4,79.0,0.14000000000000012
4,79.0,0.15999999999999992
4,79.0,0.17999999999999994
4,79.0,0.19999999999999996
4,79.0,0.21999999999999997
4,79.0,0.24
4,79.0,0.26
4,79.0,0.28
4,79.0,0.30000000000000004
4,79.0,0.32000000000000006
4,79.0,0.3400000000000001
4,79.0,0.3600000000000001
4,79.0,0.3800000000000001
4,79.0,0.40000000000000013
4,79.0,0.41999999999999993
4,79.0,0.43999999999999995
4,79.0,0.45999999999999996
4,79.0,0.48
4,79.0,0.5
4,79.0,0.52
4,79.0,0.54
4,79.0,0.56
4,79.0,0.5800000000000001
4,79.0,0.6000000000000001
4,79.0,0.6200000000000001
4,79.0,0.6400000000000001
4,79.0,0.6600000000000001
4,79.0,0.6799999999999999
4,79.0,0.7
4,79.0,0.72
4,79.0,0.74
4,79.0,0.76
4,79.0,0.78
4,79.0,0.8
4,79.0,0.8200000000000001
4,79.0,0.8400000000000001
4,79.0,0.8600000000000001
4,79.0,0.8800000000000001
4,79.0,0.9000000000000001
4,79.0,0.9199999999999999
4,79.0,0.94
4,79.0,0.96
4,79.0,0.98
4,79.0,1.0
4,79.5,-1.0
4,79.5,-0.98
4,79.5,-0.96
4,79.5,-0.94
4,79.5,-0.92
4,79.5,-0.9
4,79.5,-0.88
4,79.5,-0.86
4,79.5,-0.84
4,79.5,-0.8200000000000001
4,79.5,-0.8
4,79.5,-0.78
4,79.5,-0.76
4,79.5,-0.74
4,79.5,-0.72
4,79.5,-0.7
4,79.5,-0.6799999999999999
4,79.5,-0.6599999999999999
4,79.5,-0.64
4,79.5,-0.62
4,79.5,-0.6
4,79.5,-0.5800000000000001
4,79.5,-0.56
4,79.5,-0.54
4,79.5,-0.52
4,79.5,-0.5
4,79.5,-0.48
4,79.5,-0.45999999999999996
4,79.5,-0.43999999999999995
4,79.5,-0.42000000000000004
4,79.5,-0.4
4,79.5,-0.38
4,79.5,-0.36
4,79.5,-0.33999999999999997
4,79.5,-0.31999999999999995
4,79.5,-0.29999999999999993
4,79.5,-0.28
4,79.5,-0.26
4,79.5,-0.24
4,79.5,-0.21999999999999997
4,79.5,-0.19999999999999996
4,79.5,-0.17999999999999994
4,79.5,-0.16000000000000003
4,79.5,-0.14
4,79.5,-0.12
4,79.5,-0.09999999999999998
4,79.5,-0.07999999999999996
4,79.5,-0.05999999999999994
4,79.5,-0.040000000000000036
4,79.5,-0.020000000000000018
4,79.5,0.0
4,79.5,0.020000000000000018
4,79.5,0.040000000000000036
4,79.5,0.06000000000000005
4,79.5,0.08000000000000007
4,79.5,0.10000000000000009
4,79.5,0.1200000000000001
4,79.5,0.14000000000000012
4,79.5,0.15999999999999992
4,79.5,0.17999999999999994
4,79.5,0.19999999999999996
4,79.5,0.21999999999999997
4,79.5,0.24
4,79.5,0.26
4,79.5,0.28
4,79.5,0.30000000000000004
4,79.5,0.32000000000000006
4,79.5,0.3400000000000001
4,79.5,0.3600000000000001
4,79.5,0.3800000000000001
4,79.5,0.40000000000000013
4,79.5,0.41999999999999993
4,79.5,0.43999999999999995
4,79.5,0.45999999999999996
4,79.5,0.48
4,79.5,0.5
4,79.5,0.52
4,79.5,0.54
4,79.5,0.56
4,79.5,0.5800000000000001
4,79.5,0.6000000000000001
4,79.5,0.6200000000000001
4,79.5,0.6400000000000001
4,79.5,0.6600000000000001
4,79.5,0.6799999999999999
4,79.5,0.7
4,79.5,0.72
4,79.5,0.74
4,79.5,0.76
4,79.5,0.78
4,79.5,0.8
4,79.5,0.8200000000000001
4,79.5,0.8400000000000001
4,79.5,0.8600000000000001
4,79.5,0.8800000000000001
4,79.5,0.9000000000000001
4,79.5,0.9199999999999999
4,79.5,0.94
4,79.5,0.96
4,79.5,0.98
4,79.5,1.0
4,80.0,-1.0
4,80.0,-0.98
4,80.0,-0.96
4,80.0,-0.94
4,80.0,-0.92
4,80.0,-0.9
4,80.0,-0.88
4,80.0,-0.86
4,80.0,-0.84
4,80.0,-0.8200000000000001
4,80.0,-0.8
4,80.0,-0.78
4,80.0,-0.76
4,80.0,-0.74
4,80.0,-0.72
4,80.0,-0.7
4,80.0,-0.6799999999999999
4,80.0,-0.6599999999999999
4,80.0,-0.64
4,80.0,-0.62
4,80.0,-0.6
4,80.0,-0.5800000000000001
4,80.0,-0.56
4,80.0,-0.54
4,80.0,-0.52
4,80.0,-0.5
4,80.0,-0.48
4,80.0,-0.45999999999999996
4,80.0,-0.43999999999999995
4,80.0,-0.42000000000000004
4,80.0,-0.4
4,80.0,-0.38
4,80.0,-0.36
4,80.0,-0.33999999999999997
4,80.0,-0.31999999999999995
4,80.0,-0.29999999999999993
4,80.0,-0.28
4,80.0,-0.26
4,80.0,-0.24
4,80.0,-0.21999999999999997
4,80.0,-0.19999999999999996
4,80.0,-0.17999999999999994
4,80.0,-0.16000000000000003
4,80.0,-0.14
4,80.0,-0.12
4,80.0,-0.09999999999999998
4,80.0,-0.07999999999999996
4,80.0,-0.05999999999999994
4,80.0,-0.040000000000000036
4,80.0,-0.020000000000000018
4,80.0,0.0
4,80.0,0.020000000000000018
4,80.0,0.040000000000000036
4,80.0,0.06000000000000005
4,80.0,0.08000000000000007
4,80.0,0.10000000000000009
4,80.0,0.1200000000000001
4,80.0,0.14000000000000012
4,80.0,0.15999999999999992
4,80.0,0.17999999999999994
4,80.0,0.19999999999999996
4,80.0,0.21999999999999997
4,80.0,0.24
4,80.0,0.26
4,80.0,0.28
4,80.0,0.30000000000000004
4,80.0,0.32000000000000006
4,80.0,0.3400000000000001
4,80.0,0.3600000000000001
4,80.0,0.3800000000000001
4,80.0,0.40000000000000013
4,80.0,0.41999999999999993
4,80.0,0.43999999999999995
4,80.0,0.45999999999999996
4,80.0,0.48
4,80.0,0.5
4,80.0,0.52
4,80.0,0.54
4,80.0,0.56
4,80.0,0.5800000000000001
4,80.0,0.6000000000000001
4,80.0,0.6200000000000001
4,80.0,0.6400000000000001
4,80.0,0.6600000000000001
4,80.0,0.6799999999999999
4,80.0,0.7
4,80.0,0.72
4,80.0,0.74
4,80.0,0.76
4,80.0,0.78
4,80.0,0.8
4,80.0,0.8200000000000001
4,80.0,0.8400000000000001
4,80.0,0.8600000000000001
4,80.0,0.8800000000000001
4,80.0,0.9000000000000001
4,80.0,0.9199999999999999
4,80.0,0.94
4,80.0,0.96
4,80.0,0.98
4,80.0,1.0
4,80.5,-1.0
4,80.5,-0.98
4,80.5,-0.96
4,80.5,-0.94
4,80.5,-0.92
4,80.5,-0.9
4,80.5,-0.88
4,80.5,-0.86
4,80.5,-0.84
4,80.5,-0.8200000000000001
4,80.5,-0.8
4,80.5,-0.78
4,80.5,-0.76
4,80.5,-0.74
4,80.5,-0.72
4,80.5,-0.7
4,80.5,-0.6799999999999999
4,80.5,-0.6599999999999999
4,80.5,-0.64
4,80.5,-0.62
4,80.5,-0.6
4,80.5,-0.5800000000000001
4,80.5,-0.56
4,80.5,-0.54
4,80.5,-0.52
4,80.5,-0.5
4,80.5,-0.48
4,80.5,-0.45999999999999996
4,80.5,-0.43999999999999995
4,80.5,-0.42000000000000004
4,80.5,-0.4
4,80.5,-0.38
4,80.5,-0.36
4,80.5,-0.33999999999999997
4,80.5,-0.31999999999999995
4,80.5,-0.29999999999999993
4,80.5,-0.28
4,80.5,-0.26
4,80.5,-0.24
4,80.5,-0.21999999999999997
4,80.5,-0.19999999999999996
4,80.5,-0.17999999999999994
4,80.5,-0.16000000000000003
4,80.5,-0.14
4,80.5,-0.12
4,80.5,-0.09999999999999998
4,80.5,-0.07999999999999996
4,80.5,-0.05999999999999994
4,80.5,-0.040000000000000036
4,80.5,-0.020000000000000018
4,80.5,0.0
4,80.5,0.020000000000000018
4,80.5,0.040000000000000036
4,80.5,0.06000000000000005
4,80.5,0.08000000000000007
4,80.5,0.10000000000000009
4,80.5,0.1200000000000001
4,80.5,0.14000000000000012
4,80.5,0.15999999999999992
4,80.5,0.17999999999999994
4,80.5,0.19999999999999996
4,80.5,0.21999999999999997
4,80.5,0.24
4,80.5,0.26
4,80.5,0.28
4,80.5,0.30000000000000004
4,80.5,0.32000000000000006
4,80.5,0.3400000000000001
4,80.5,0.3600000000000001
4,80.5,0.3800000000000001
4,80.5,0.40000000000000013
4,80.5,0.41999999999999993
4,80.5,0.43999999999999995
4,80.5,0.45999999999999996
4,80.5,0.48
4,80.5,0.5
4,80.5,0.52
4,80.5,0.54
4,80.5,0.56
4,80.5,0.5800000000000001
4,80.5,0.6000000000000001
4,80.5,0.6200000000000001
4,80.5,0.6400000000000001
4,80.5,0.6600000000000001
4,80.5,0.6799999999999999
4,80.5,0.7
4,80.5,0.72
4,80.5,0.74
4,80.5,0.76
4,80.5,0.78
4,80.5,0.8
4,80.5,0.8200000000000001
4,80.5,0.8400000000000001
4,80.5,0.8600000000000001
4,80.5,0.8800000000000001
4,80.5,0.9000000000000001
4,80.5,0.9199999999999999
4,80.5,0.94
4,80.5,0.96
4,80.5,0.98
4,80.5,1.0
4,81.0,-1.0
4,81.0,-0.98
4,81.0,-0.96
4,81.0,-0.94
4,81.0,-0.92
4,81.0,-0.9
4,81.0,-0.88
4,81.0,-0.86
4,81.0,-0.84
4,81.0,-0.8200000000000001
4,81.0,-0.8
4,81.0,-0.78
4,81.0,-0.76
4,81.0,-0.74
4,81.0,-0.72
4,81.0,-0.7
4,81.0,-0.6799999999999999
4,81.0,-0.6599999999999999
4,81.0,-0.64
4,81.0,-0.62
4,81.0,-0.6
4,81.0,-0.5800000000000001
4,81.0,-0.56
4,81.0,-0.54
4,81.0,-0.52
4,81.0,-0.5
4,81.0,-0.48
4,81.0,-0.45999999999999996
4,81.0,-0.43999999999999995
4,81.0,-0.42000000000000004
4,81.0,-0.4
4,81.0,-0.38
4,81.0,-0.36
4,81.0,-0.33999999999999997
4,81.0,-0.31999999999999995
4,81.0,-0.29999999999999993
4,81.0,-0.28
4,81.0,-0.26
4,81.0,-0.24
4,81.0,-0.21999999999999997
4,81.0,-0.19999999999999996
4,81.0,-0.17999999999999994
4,81.0,-0.16000000000000003
4,81.0,-0.14
4,81.0,-0.12
4,81.0,-0.09999999999999998
4,81.0,-0.07999999999999996
4,81.0,-0.05999999999999994
4,81.0,-0.040000000000000036
4,81.0,-0.020000000000000018
4,81.0,0.0
4,81.0,0.020000000000000018
4,81.0,0.040000000000000036
4,81.0,0.06000000000000005
4,81.0,0.08000000000000007
4,81.0,0.10000000000000009
4,81.0,0.1200000000000001
4,81.0,0.14000000000000012
4,81.0,0.15999999999999992
4,81.0,0.17999999999999994
4,81.0,0.19999999999999996
4,81.0,0.21999999999999997
4,81.0,0.24
4,81.0,0.26
4,81.0,0.28
4,81.0,0.30000000000000004
4,81.0,0.32000000000000006
4,81.0,0.3400000000000001
4,81.0,0.3600000000000001
4,81.0,0.3800000000000001
4,81.0,0.40000000000000013
4,81.0,0.41999999999999993
4,81.0,0.43999999999999995
4,81.0,0.45999999999999996
4,81.0,0.48
4,81.0,0.5
4,81.0,0.52
4,81.0,0.54
4,81.0,0.56
4,81.0,0.5800000000000001
4,81.0,0.6000000000000001
4,81.0,0.6200000000000001
4,81.0,0.6400000000000001
4,81.0,0.6600000000000001
4,81.0,0.6799999999999999
4,81.0,0.7
4,81.0,0.72
4,81.0,0.74
4,81.0,0.76
4,81.0,0.78
4,81.0,0.8
4,81.0,0.8200000000000001
4,81.0,0.8400000000000001
4,81.0,0.8600000000000001
4,81.0,0.8800000000000001
4,81.0,0.9000000000000001
4,81.0,0.9199999999999999
4,81.0,0.94
4,81.0,0.96
4,81.0,0.98
4,81.0,1.0
4,81.5,-1.0
4,81.5,-0.98
4,81.5,-0.96
4,81.5,-0.94
4,81.5,-0.92
4,81.5,-0.9
4,81.5,-0.88
4,81.5,-0.86
4,81.5,-0.84
4,81.5,-0.8200000000000001
4,81.5,-0.8
4,81.5,-0.78
4,81.5,-0.76
4,81.5,-0.74
4,81.5,-0.72
4,81.5,-0.7
4,81.5,-0.6799999999999999
4,81.5,-0.6599999999999999
4,81.5,-0.64
4,81.5,-0.62
4,81.5,-0.6
4,81.5,-0.5800000000000001
4,81.5,-0.56
4,81.5,-0.54
4,81.5,-0.52
4,81.5,-0.5
4,81.5,-0.48
4,81.5,-0.45999999999999996
4,81.5,-0.43999999999999995
4,81.5,-0.42000000000000004
4,81.5,-0.4
4,81.5,-0.38
4,81.5,-0.36
4,81.5,-0.33999999999999997
4,81.5,-0.31999999999999995
4,81.5,-0.29999999999999993
4,81.5,-0.28
4,81.5,-0.26
4,81.5,-0.24
4,81.5,-0.21999999999999997
4,81.5,-0.19999999999999996
4,81.5,-0.17999999999999994
4,81.5,-0.16000000000000003
4,81.5,-0.14
4,81.5,-0.12
4,81.5,-0.09999999999999998
4,81.5,-0.07999999999999996
4,81.5,-0.05999999999999994
4,81.5,-0.040000000000000036
4,81.5,-0.020000000000000018
4,81.5,0.0
4,81.5,0.020000000000000018
4,81.5,0.040000000000000036
4,81.5,0.06000000000000005
4,81.5,0.08000000000000007
4,81.5,0.10000000000000009
4,81.5,0.1200000000000001
4,81.5,0.14000000000000012
4,81.5,0.15999999999999992
4,81.5,0.17999999999999994
4,81.5,0.19999999999999996
4,81.5,0.21999999999999997
4,81.5,0.24
4,81.5,0.26
4,81.5,0.28
4,81.5,0.30000000000000004
4,81.5,0.32000000000000006
4,81.5,0.3400000000000001
4,81.5,0.3600000000000001
4,81.5,0.3800000000000001
4,81.5,0.40000000000000013
4,81.5,0.41999999999999993
4,81.5,0.43999999999999995
4,81.5,0.45999999999999996
4,81.5,0.48
4,81.5,0.5
4,81.5,0.52
4,81.5,0.54
4,81.5,0.56
4,81.5,0.5800000000000001
4,81.5,0.6000000000000001
4,81.5,0.6200000000000001
4,81.5,0.6400000000000001
4,81.5,0.6600000000000001
4,81.5,0.6799999999999999
4,81.5,0.7
4,81.5,0.72
4,81.5,0.74
4,81.5,0.76
4,81.5,0.78
4,81.5,0.8
4,81.5,0.8200000000000001
4,81.5,0.8400000000000001
4,81.5,0.8600000000000001
4,81.5,0.8800000000000001
4,81.5,0.9000000000000001
4,81.5,0.9199999999999999
4,81.5,0.94
4,81.5,0.96
4,81.5,0.98
4,81.5,1.0
4,82.0,-1.0
4,82.0,-0.98
4,82.0,-0.96
4,82.0,-0.94
4,82.0,-0.92
4,82.0,-0.9
4,82.0,-0.88
4,82.0,-0.86
4,82.0,-0.84
4,82.0,-0.8200000000000001
4,82.0,-0.8
4,82.0,-0.78
4,82.0,-0.76
4,82.0,-0.74
4,82.0,-0.72
4,82.0,-0.7
4,82.0,-0.6799999999999999
4,82.0,-0.6599999999999999
4,82.0,-0.64
4,82.0,-0.62
4,82.0,-0.6
4,82.0,-0.5800000000000001
4,82.0,-0.56
4,82.0,-0.54
4,82.0,-0.52
4,82.0,-0.5
4,82.0,-0.48
4,82.0,-0.45999999999999996
4,82.0,-0.43999999999999995
4,82.0,-0.42000000000000004
4,82.0,-0.4
4,82.0,-0.38
4,82.0,-0.36
4,82.0,-0.33999999999999997
4,82.0,-0.31999999999999995
4,82.0,-0.29999999999999993
4,82.0,-0.28
4,82.0,-0.26
4,82.0,-0.24
4,82.0,-0.21999999999999997
4,82.0,-0.19999999999999996
4,82.0,-0.17999999999999994
4,82.0,-0.16000000000000003
4,82.0,-0.14
4,82.0,-0.12
4,82.0,-0.09999999999999998
4,82.0,-0.07999999999999996
4,82.0,-0.05999999999999994
4,82.0,-0.040000000000000036
4,82.0,-0.020000000000000018
4,82.0,0.0
4,82.0,0.020000000000000018
4,82.0,0.040000000000000036
4,82.0,0.06000000000000005
4,82.0,0.08000000000000007
4,82.0,0.10000000000000009
4,82.0,0.1200000000000001
4,82.0,0.14000000000000012
4,82.0,0.15999999999999992
4,82.0,0.17999999999999994
4,82.0,0.19999999999999996
4,82.0,0.21999999999999997
4,82.0,0.24
4,82.0,0.26
4,82.0,0.28
4,82.0,0.30000000000000004
4,82.0,0.32000000000000006
4,82.0,0.3400000000000001
4,82.0,0.3600000000000001
4,82.0,0.3800000000000001
4,82.0,0.40000000000000013
4,82.0,0.41999999999999993
4,82.0,0.43999999999999995
4,82.0,0.45999999999999996
4,82.0,0.48
4,82.0,0.5
4,82.0,0.52
4,82.0,0.54
4,82.0,0.56
4,82.0,0.5800000000000001
4,82.0,0.6000000000000001
4,82.0,0.6200000000000001
4,82.0,0.6400000000000001
4,82.0,0.6600000000000001
4,82.0,0.6799999999999999
4,82.0,0.7
4,82.0,0.72
4,82.0,0.74
4,82.0,0.76
4,82.0,0.78
4,82.0,0.8
4,82.0,0.8200000000000001
4,82.0,0.8400000000000001
4,82.0,0.8600000000000001
4,82.0,0.8800000000000001
4,82.0,0.9000000000000001
4,82.0,0.9199999999999999
4,82.0,0.94
4,82.0,0.96
4,82.0,0.98
4,82.5,-1.0
4,82.5,-0.98
4,82.5,-0.96
4,82.5,-0.94
4,82.5,-0.92
4,82.5,-0.9
4,82.5,-0.88
4,82.5,-0.86
4,82.5,-0.84
4,82.5,-0.8200000000000001
4,82.5,-0.8
4,82.5,-0.78
4,82.5,-0.76
4,82.5,-0.74
4,82.5,-0.72
4,82.5,-0.7
4,82.5,-0.6799999999999999
4,82.5,-0.6599999999999999
4,82.5,-0.64
4,82.5,-0.62
4,82.5,-0.6
4,82.5,-0.5800000000000001
4,82.5,-0.56
4,82.5,-0.54
4,82.5,-0.52
4,82.5,-0.5
4,82.5,-0.48
4,82.5,-0.45999999999999996
4,82.5,-0.43999999999999995
4,82.5,-0.42000000000000004
4,82.5,-0.4
4,82.5,-0.38
4,82.5,-0.36
4,82.5,-0.33999999999999997
4,82.5,-0.31999999999999995
4,82.5,-0.29999999999999993
4,82.5,-0.28
4,82.5,-0.26
4,82.5,-0.24
4,82.5,-0.21999999999999997
4,82.5,-0.19999999999999996
4,82.5,-0.17999999999999994
4,82.5,-0.16000000000000003
4,82.5,-0.14
4,82.5,-0.12
4,82.5,-0.09999999999999998
4,82.5,-0.07999999999999996
4,82.5,-0.05999999999999994
4,82.5,-0.040000000000000036
4,82.5,-0.020000000000000018
4,82.5,0.0
4,82.5,0.020000000000000018
4,82.5,0.040000000000000036
4,82.5,0.06000000000000005
4,82.5,0.08000000000000007
4,82.5,0.10000000000000009
4,82.5,0.1200000000000001
4,82.5,0.14000000000000012
4,82.5,0.15999999999999992
4,82.5,0.17999999999999994
4,82.5,0.19999999999999996
4,82.5,0.21999999999999997
4,82.5,0.24
4,82.5,0.26
4,82.5,0.28
4,82.5,0.30000000000000004
4,82.5,0.32000000000000006
4,82.5,0.3400000000000001
4,82.5,0.3600000000000001
4,82.5,0.3800000000000001
4,82.5,0.40000000000000013
4,82.5,0.41999999999999993
4,82.5,0.43999999999999995
4,82.5,0.45999999999999996
4,82.5,0.48
4,82.5,0.5
4,82.5,0.52
4,82.5,0.54
4,82.5,0.56
4,82.5,0.5800000000000001
4,82.5,0.6000000000000001
4,82.5,0.6200000000000001
4,82.5,0.6400000000000001
4,82.5,0.6600000000000001
4,82.5,0.6799999999999999
4,82.5,0.7
4,82.5,0.72
4,82.5,0.74
4,82.5,0.76
4,82.5,0.78
4,82.5,0.8
4,82.5,0.8200000000000001
4,82.5,0.8400000000000001
4,82.5,0.8600000000000001
4,82.5,0.8800000000000001
4,82.5,0.9000000000000001
4,82.5,0.9199999999999999
4,82.5,0.94
4,82.5,0.96
4,83.0,-1.0
4,83.0,-0.98
4,83.0,-0.96
4,83.0,-0.94
4,83.0,-0.92
4,83.0,-0.9
4,83.0,-0.88
4,83.0,-0.86
4,83.0,-0.84
4,83.0,-0.8200000000000001
4,83.0,-0.8
4,83.0,-0.78
4,83.0,-0.76
4,83.0,-0.74
4,83.0,-0.72
4,83.0,-0.7
4,83.0,-0.6799999999999999
4,83.0,-0.6599999999999999
4,83.0,-0.64
4,83.0,-0.62
4,83.0,-0.6
4,83.0,-0.5800000000000001
4,83.0,-0.56
4,83.0,-0.54
4,83.0,-0.52
4,83.0,-0.5
4,83.0,-0.48
4,83.0,-0.45999999999999996
4,83.0,-0.43999999999999995
4,83.0,-0.42000000000000004
4,83.0,-0.4
4,83.0,-0.38
4,83.0,-0.36
4,83.0,-0.33999999999999997
4,83.0,-0.31999999999999995
4,83.0,-0.29999999999999993
4,83.0,-0.28
4,83.0,-0.26
4,83.0,-0.24
4,83.0,-0.21999999999999997
4,83.0,-0.19999999999999996
4,83.0,-0.17999999999999994
4,83.0,-0.16000000000000003
4,83.0,-0.14
4,83.0,-0.12
4,83.0,-0.09999999999999998
4,83.0,-0.07999999999999996
4,83.0,-0.05999999999999994
4,83.0,-0.040000000000000036
4,83.0,-0.020000000000000018
4,83.0,0.0
4,83.0,0.020000000000000018
4,83.0,0.040000000000000036
4,83.0,0.06000000000000005
4,83.0,0.08000000000000007
4,83.0,0.10000000000000009
4,83.0,0.1200000000000001
4,83.0,0.14000000000000012
4,83.0,0.15999999999999992
4,83.0,0.17999999999999994
4,83.0,0.19999999999999996
4,83.0,0.21999999999999997
4,83.0,0.24
4,83.0,0.26
4,83.0,0.28
4,83.0,0.30000000000000004
4,83.0,0.32000000000000006
4,83.0,0.3400000000000001
4,83.0,0.3600000000000001
4,83.0,0.3800000000000001
4,83.0,0.40000000000000013
4,83.0,0.41999999999999993
4,83.0,0.43999999999999995
4,83.0,0.45999999999999996
4,83.0,0.48
4,83.0,0.5
4,83.0,0.52
4,83.0,0.54
4,83.0,0.56
4,83.0,0.5800000000000001
4,83.0,0.6000000000000001
4,83.0,0.6200000000000001
4,83.0,0.6400000000000001
4,83.0,0.6600000000000001
4,83.0,0.6799999999999999
4,83.0,0.7
4,83.0,0.72
4,83.0,0.74
4,83.0,0.76
4,83.0,0.78
4,83.0,0.8
4,83.0,0.8200000000000001
4,83.0,0.8400000000000001
4,83.0,0.8600000000000001
4,83.0,0.8800000000000001
4,83.0,0.9000000000000001
4,83.0,0.9199999999999999
4,83.5,-1.0
4,83.5,-0.98
4,83.5,-0.96
4,83.5,-0.94
4,83.5,-0.92
4,83.5,-0.9
4,83.5,-0.88
4,83.5,-0.86
4,83.5,-0.84
4,83.5,-0.8200000000000001
4,83.5,-0.8
4,83.5,-0.78
4,83.5,-0.76
4,83.5,-0.74
4,83.5,-0.72
4,83.5,-0.7
4,83.5,-0.6799999999999999
4,83.5,-0.6599999999999999
4,83.5,-0.64
4,83.5,-0.62
4,83.5,-0.6
4,83.5,-0.5800000000000001
4,83.5,-0.56
4,83.5,-0.54
4,83.5,-0.52
4,83.5,-0.5
4,83.5,-0.48
4,83.5,-0.45999999999999996
4,83.5,-0.43999999999999995
4,83.5,-0.42000000000000004
4,83.5,-0.4
4,83.5,-0.38
4,83.5,-0.36
4,83.5,-0.33999999999999997
4,83.5,-0.31999999999999995
4,83.5,-0.29999999999999993
4,83.5,-0.28
4,83.5,-0.26
4,83.5,-0.24
4,83.5,-0.21999999999999997
4,83.5,-0.19999999999999996
